bucket_start_ms,vwap,order_flow_imbalance,realized_volatility,n_trades,total_volume
1787642010000,80741.63565016302,-0.8460738707815563,0.00001794582557486436,76,2.61619
1787642040000,80739.28816932817,-0.8525540373500817,0.00002645458281980577,128,2.39464
1787642070000,80719.2489768113,-0.3728098658532585,0.000031098339148148455,128,1.52445
1787642100000,80712.02773313239,-0.0007535708327820762,0.00004650511156030576,196,1.7383899999999999
1787642130000,80700.08268987072,-0.8114364716905718,0.000048743675366776234,221,3.05234
1787642160000,80681.81780130026,-0.6466238849041607,0.000031595975193106157,204,4.2899899999999995
1787642190000,80671.570074529,0.07529960782125061,0.00004448384134770576,240,4.65859
1787642220000,80703.30770987725,0.09842684463138607,0.00007921402321085355,507,4.80245
1787642250000,80729.51465368172,-0.3947920503173321,0.00007978491537958529,483,4.91441
1787642280000,80660.23759742416,-0.21324903471132492,0.00007380597809689612,336,1.5358100000000001
1787642310000,80643.24937026315,-0.03380299813420835,0.000017516046823353388,93,0.77715
1787642340000,80638.90705909074,-0.5823208750489899,0.000027728683830138558,124,1.1226800000000001
1787642370000,80632.01621477581,0.24295516195947023,6.444279567200356e-7,63,0.31335
1787642400000,80632.01268394392,-0.46321121715037367,7.745060137655257e-7,82,0.7146199999999999
1787642430000,80630.74488424933,-0.23794535600543834,0.000022640140993434603,113,1.07386
1787642460000,80625.52136790873,-0.53225036013435,0.000043524172031713716,155,2.65873
1787642490000,80651.901421971,0.953641353828747,0.00005346701482589025,366,11.3131
1787642520000,80667.48715271191,-0.1457358314545596,0.00007454866924455527,507,7.7178
1787642550000,80658.89335258883,-0.3294822373818541,6.073700269988171e-7,54,0.88979
1787642580000,80658.89743961755,0.4879235100109938,6.4421319717048e-7,70,0.60034
1787642610000,80658.89212424998,-0.5751500037037952,7.013304971709546e-7,68,1.61996
1787642640000,80654.08035960754,-0.8452518205378347,0.00007159978859468682,180,3.04443
1787642670000,80627.43913098844,-0.06327693677649156,0.00003212612943951873,159,1.123
1787642700000,80613.63074884996,-0.742168114864551,0.00004022882783373825,149,1.07605
1787642730000,80622.71666756539,0.22291810137602167,0.00004665114059863569,287,3.07844
1787642760000,80649.16739486138,0.14212688066431545,0.00005425357991431588,368,1.79192
1787642790000,80633.89319940358,-0.5609652192435262,0.00003477744960804057,215,1.64315
1787642820000,80659.13583121006,0.4915336158662279,0.00012841717430643842,509,6.24824
1787642850000,80687.00533273089,-0.3755795287435031,0.000031127144053274634,131,1.78162
1787642880000,80671.70988935395,-0.4005338186229906,0.000028141519809363864,198,1.6485
1787642910000,80669.68665710521,0.32985758685688704,0.00003812547592310994,200,6.34492
1787642940000,80684.34385891788,0.631384384913641,0.0000416394996740309,193,4.5392
1787642970000,80676.2105227032,-0.15217245586046949,0.00002518760706195153,145,0.74593
1787643000000,80637.10720952535,0.11961827513039484,0.000051296724216803665,419,3.82684
1787643030000,80622.7561959505,-0.3791377962308916,0.000031541727209849686,311,3.7091
